LOCATION_ID,LOCATION_NAME,NAME,job_ticket_id,REPORT_DATE,CLOSE_DATE
1,Kilifi,Service Desk,6252,11/08/2014,NULL
1,Kilifi,Service Desk,6484,27/08/2014,04/02/2015
1,Kilifi,Service Desk,6485,27/08/2014,07/10/2014
1,Kilifi,Service Desk,6520,29/08/2014,NULL
1,Kilifi,Service Desk,6532,29/08/2014,18/12/2014
1,Kilifi,Service Desk,6538,01/09/2014,10/10/2014
1,Kilifi,Service Desk,6615,04/09/2014,29/01/2015
1,Kilifi,Service Desk,6723,11/09/2014,30/09/2014
1,Kilifi,Service Desk,7039,29/09/2014,15/01/2015
1,Kilifi,Service Desk,7069,30/09/2014,18/12/2014
1,Kilifi,Service Desk,7286,14/10/2014,16/12/2014
1,Kilifi,Service Desk,7301,14/10/2014,25/11/2014
1,Kilifi,Service Desk,7396,21/10/2014,NULL
3,Mtwapa,Service Desk,7415,22/10/2014,06/02/2015
1,Kilifi,Service Desk,7508,30/10/2014,11/12/2014
1,Kilifi,Service Desk,7842,19/11/2014,NULL
1,Kilifi,Service Desk,7851,19/11/2014,09/12/2014
1,Kilifi,Service Desk,7976,25/11/2014,NULL
1,Kilifi,Service Desk,8497,08/01/2015,NULL
1,Kilifi,Service Desk,8650,16/01/2015,NULL
1,Kilifi,Service Desk,8943,28/01/2015,NULL
1,Kilifi,Service Desk,8967,28/01/2015,NULL
1,Kilifi,Service Desk,9000,29/01/2015,NULL
1,Kilifi,Service Desk,9037,30/01/2015,NULL
1,Kilifi,Service Desk,9163,03/02/2015,04/03/2015
1,Kilifi,Service Desk,9283,06/02/2015,NULL
1,Kilifi,Service Desk,448,19/03/2013,11/07/2013
1,Kilifi,Service Desk,449,19/03/2013,11/07/2013
1,Kilifi,Service Desk,476,21/03/2013,11/07/2013
1,Kilifi,Service Desk,488,25/03/2013,11/07/2013
1,Kilifi,Service Desk,1391,25/06/2013,02/07/2013
1,Kilifi,Service Desk,1440,28/06/2013,02/07/2013
1,Kilifi,Service Desk,1450,28/06/2013,02/07/2013
1,Kilifi,Service Desk,1457,28/06/2013,28/07/2013
1,Kilifi,Service Desk,1477,01/07/2013,03/07/2013
1,Kilifi,Service Desk,1491,02/07/2013,21/08/2013
1,Kilifi,Service Desk,1533,05/07/2013,14/04/2014
1,Kilifi,Service Desk,1568,09/07/2013,17/07/2013
1,Kilifi,Service Desk,1598,12/07/2013,15/07/2013
1,Kilifi,Service Desk,1601,12/07/2013,15/07/2013
1,Kilifi,Service Desk,1602,12/07/2013,16/07/2013
1,Kilifi,Service Desk,1604,12/07/2013,19/07/2013
1,Kilifi,Service Desk,1614,15/07/2013,15/07/2013
1,Kilifi,Service Desk,1632,16/07/2013,31/07/2013
1,Kilifi,Service Desk,1666,18/07/2013,22/07/2013
1,Kilifi,Service Desk,1668,18/07/2013,19/09/2013
1,Kilifi,Service Desk,1722,24/07/2013,31/07/2013
1,Kilifi,Service Desk,1739,24/07/2013,30/07/2013
1,Kilifi,Service Desk,1749,25/07/2013,29/07/2013
1,Kilifi,Service Desk,1754,25/07/2013,30/07/2013
1,Kilifi,Service Desk,1805,31/07/2013,12/08/2013
1,Kilifi,Service Desk,1809,31/07/2013,16/08/2013
1,Kilifi,Service Desk,1914,14/08/2013,13/09/2013
1,Kilifi,Service Desk,1915,14/08/2013,06/09/2013
1,Kilifi,Service Desk,1941,16/08/2013,29/09/2014
1,Kilifi,Service Desk,1947,19/08/2013,20/08/2013
1,Kilifi,Service Desk,1956,19/08/2013,21/08/2013
1,Kilifi,Service Desk,1968,20/08/2013,21/08/2013
1,Kilifi,Service Desk,1986,21/08/2013,27/08/2013
1,Kilifi,Service Desk,1989,21/08/2013,22/08/2013
1,Kilifi,Service Desk,1998,22/08/2013,22/08/2013
1,Kilifi,Service Desk,2013,26/08/2013,03/09/2013
1,Kilifi,Service Desk,2029,26/08/2013,03/09/2013
1,Kilifi,Service Desk,2082,02/09/2013,06/09/2013
1,Kilifi,Service Desk,2087,03/09/2013,06/09/2013
1,Kilifi,Service Desk,2093,03/09/2013,03/09/2013
1,Kilifi,Service Desk,2115,05/09/2013,18/03/2014
1,Kilifi,Service Desk,2116,05/09/2013,12/09/2013
1,Kilifi,Service Desk,2148,10/09/2013,05/11/2013
1,Kilifi,Service Desk,2156,11/09/2013,27/06/2014
1,Kilifi,Service Desk,2159,11/09/2013,12/09/2013
1,Kilifi,Service Desk,2160,11/09/2013,11/09/2013
1,Kilifi,Service Desk,2215,16/09/2013,17/09/2013
1,Kilifi,Service Desk,2218,16/09/2013,30/09/2013
1,Kilifi,Service Desk,2246,18/09/2013,18/09/2013
1,Kilifi,Service Desk,2251,18/09/2013,19/09/2013
1,Kilifi,Service Desk,2257,19/09/2013,24/09/2013
1,Kilifi,Service Desk,2265,19/09/2013,23/09/2013
1,Kilifi,Service Desk,2282,23/09/2013,24/09/2013
1,Kilifi,Service Desk,2336,26/09/2013,26/09/2013
1,Kilifi,Service Desk,2378,02/10/2013,07/10/2013
2,Nairobi,Service Desk,2433,04/10/2013,07/10/2013
1,Kilifi,Service Desk,2465,08/10/2013,10/10/2013
2,Nairobi,Service Desk,2470,09/10/2013,11/10/2013
1,Kilifi,Service Desk,2493,11/10/2013,18/10/2013
1,Kilifi,Service Desk,2495,11/10/2013,14/11/2013
1,Kilifi,Service Desk,2496,11/10/2013,15/10/2013
1,Kilifi,Service Desk,2524,14/10/2013,22/10/2013
1,Kilifi,Service Desk,2555,16/10/2013,17/10/2013
1,Kilifi,Service Desk,2592,18/10/2013,18/10/2013
1,Kilifi,Service Desk,2623,23/10/2013,31/10/2013
2,Nairobi,Service Desk,2741,01/11/2013,05/12/2013
1,Kilifi,Service Desk,2747,01/11/2013,04/11/2013
2,Nairobi,Service Desk,2760,04/11/2013,04/11/2013
1,Kilifi,Service Desk,2784,05/11/2013,08/11/2013
1,Kilifi,Service Desk,2789,05/11/2013,12/11/2013
1,Kilifi,Service Desk,2810,06/11/2013,03/02/2014
1,Kilifi,Service Desk,2811,06/11/2013,12/11/2013
1,Kilifi,Service Desk,2829,07/11/2013,25/11/2013
1,Kilifi,Service Desk,2836,07/11/2013,08/11/2013
1,Kilifi,Service Desk,2878,11/11/2013,11/11/2013
1,Kilifi,Service Desk,2903,13/11/2013,13/11/2013
1,Kilifi,Service Desk,2908,13/11/2013,14/11/2013
1,Kilifi,Service Desk,2923,14/11/2013,14/11/2013
1,Kilifi,Service Desk,2941,18/11/2013,20/11/2013
1,Kilifi,Service Desk,2943,18/11/2013,21/11/2013
1,Kilifi,Service Desk,2965,20/11/2013,22/11/2013
1,Kilifi,Service Desk,2966,20/11/2013,21/11/2013
1,Kilifi,Service Desk,2973,20/11/2013,22/11/2013
1,Kilifi,Service Desk,2983,21/11/2013,21/11/2013
1,Kilifi,Service Desk,3014,25/11/2013,26/11/2013
1,Kilifi,Service Desk,3058,28/11/2013,09/01/2014
1,Kilifi,Service Desk,3075,02/12/2013,02/12/2013
1,Kilifi,Service Desk,3092,03/12/2013,03/06/2014
1,Kilifi,Service Desk,3114,04/12/2013,14/01/2014
1,Kilifi,Service Desk,3153,10/12/2013,10/12/2013
1,Kilifi,Service Desk,3203,19/12/2013,20/12/2013
1,Kilifi,Service Desk,3219,06/01/2014,23/01/2014
1,Kilifi,Service Desk,3231,07/01/2014,13/10/2014
1,Kilifi,Service Desk,3415,22/01/2014,05/03/2014
1,Kilifi,Service Desk,3427,22/01/2014,30/01/2014
1,Kilifi,Service Desk,3434,22/01/2014,24/01/2014
1,Kilifi,Service Desk,3463,24/01/2014,24/01/2014
1,Kilifi,Service Desk,3512,27/01/2014,17/02/2014
1,Kilifi,Service Desk,3657,06/02/2014,22/05/2014
1,Kilifi,Service Desk,3718,10/02/2014,12/02/2014
1,Kilifi,Service Desk,3737,11/02/2014,19/02/2014
1,Kilifi,Service Desk,3767,13/02/2014,14/02/2014
1,Kilifi,Service Desk,3796,17/02/2014,17/02/2014
1,Kilifi,Service Desk,3809,18/02/2014,27/02/2014
1,Kilifi,Service Desk,3817,19/02/2014,19/02/2014
1,Kilifi,Service Desk,3860,24/02/2014,27/02/2014
1,Kilifi,Service Desk,3904,26/02/2014,26/02/2014
1,Kilifi,Service Desk,3926,27/02/2014,27/02/2014
1,Kilifi,Service Desk,3931,27/02/2014,05/03/2014
1,Kilifi,Service Desk,3943,27/02/2014,28/02/2014
1,Kilifi,Service Desk,3949,28/02/2014,06/03/2014
1,Kilifi,Service Desk,3977,03/03/2014,12/06/2014
1,Kilifi,Service Desk,3998,04/03/2014,07/03/2014
1,Kilifi,Service Desk,4005,04/03/2014,NULL
1,Kilifi,Service Desk,4006,04/03/2014,05/03/2014
1,Kilifi,Service Desk,4041,10/03/2014,11/03/2014
1,Kilifi,Service Desk,4048,10/03/2014,25/03/2014
1,Kilifi,Service Desk,4049,10/03/2014,11/03/2014
1,Kilifi,Service Desk,4062,10/03/2014,11/03/2014
1,Kilifi,Service Desk,4071,11/03/2014,20/03/2014
1,Kilifi,Service Desk,4135,14/03/2014,14/03/2014
1,Kilifi,Service Desk,4163,17/03/2014,25/03/2014
1,Kilifi,Service Desk,4164,17/03/2014,27/03/2014
1,Kilifi,Service Desk,4182,18/03/2014,20/03/2014
1,Kilifi,Service Desk,4191,19/03/2014,19/03/2014
1,Kilifi,Service Desk,4196,19/03/2014,25/03/2014
1,Kilifi,Service Desk,4249,24/03/2014,24/03/2014
1,Kilifi,Service Desk,4253,24/03/2014,26/03/2014
1,Kilifi,Service Desk,4259,24/03/2014,24/03/2014
1,Kilifi,Service Desk,4276,25/03/2014,25/03/2014
1,Kilifi,Service Desk,4282,25/03/2014,14/04/2014
1,Kilifi,Service Desk,4294,26/03/2014,26/03/2014
1,Kilifi,Service Desk,4312,27/03/2014,27/03/2014
1,Kilifi,Service Desk,4320,28/03/2014,02/04/2014
1,Kilifi,Service Desk,4330,31/03/2014,01/04/2014
1,Kilifi,Service Desk,4355,01/04/2014,04/04/2014
1,Kilifi,Service Desk,4645,25/04/2014,NULL
1,Kilifi,Service Desk,4683,29/04/2014,29/04/2014
1,Kilifi,Service Desk,4765,07/05/2014,19/05/2014
2,Nairobi,Service Desk,4797,08/05/2014,08/05/2014
1,Kilifi,Service Desk,4914,19/05/2014,19/05/2014
1,Kilifi,Service Desk,5007,26/05/2014,26/05/2014
1,Kilifi,Service Desk,5032,27/05/2014,27/05/2014
1,Kilifi,Service Desk,5046,27/05/2014,30/05/2014
1,Kilifi,Service Desk,5052,28/05/2014,28/05/2014
1,Kilifi,Service Desk,5054,28/05/2014,11/06/2014
1,Kilifi,Service Desk,5083,29/05/2014,06/06/2014
1,Kilifi,Service Desk,5115,30/05/2014,25/06/2014
1,Kilifi,Service Desk,5128,03/06/2014,04/06/2014
1,Kilifi,Service Desk,5145,04/06/2014,15/10/2014
1,Kilifi,Service Desk,5146,04/06/2014,10/06/2014
1,Kilifi,Service Desk,5168,05/06/2014,04/07/2014
1,Kilifi,Service Desk,5175,05/06/2014,13/06/2014
2,Nairobi,Service Desk,5208,09/06/2014,13/06/2014
1,Kilifi,Service Desk,5211,09/06/2014,09/06/2014
1,Kilifi,Service Desk,5215,09/06/2014,09/06/2014
1,Kilifi,Service Desk,5238,10/06/2014,13/06/2014
2,Nairobi,Service Desk,5262,11/06/2014,13/06/2014
1,Kilifi,Service Desk,5280,11/06/2014,11/06/2014
1,Kilifi,Service Desk,5299,12/06/2014,13/06/2014
1,Kilifi,Service Desk,5335,16/06/2014,16/06/2014
1,Kilifi,Service Desk,5336,16/06/2014,17/06/2014
1,Kilifi,Service Desk,5345,16/06/2014,23/06/2014
1,Kilifi,Service Desk,5367,17/06/2014,26/06/2014
1,Kilifi,Service Desk,5408,19/06/2014,26/06/2014
1,Kilifi,Service Desk,5450,23/06/2014,02/10/2014
1,Kilifi,Service Desk,5486,24/06/2014,25/06/2014
1,Kilifi,Service Desk,5496,25/06/2014,26/06/2014
1,Kilifi,Service Desk,5529,26/06/2014,22/07/2014
1,Kilifi,Service Desk,5534,27/06/2014,21/10/2014
1,Kilifi,Service Desk,5564,30/06/2014,11/07/2014
1,Kilifi,Service Desk,5588,01/07/2014,08/07/2014
1,Kilifi,Service Desk,5590,01/07/2014,04/07/2014
1,Kilifi,Service Desk,5612,03/07/2014,08/07/2014
1,Kilifi,Service Desk,5667,07/07/2014,11/07/2014
1,Kilifi,Service Desk,5773,14/07/2014,15/07/2014
1,Kilifi,Service Desk,5790,14/07/2014,17/07/2014
2,Nairobi,Service Desk,5814,15/07/2014,16/07/2014
1,Kilifi,Service Desk,5821,15/07/2014,17/07/2014
1,Kilifi,Service Desk,5917,22/07/2014,30/07/2014
1,Kilifi,Service Desk,5925,22/07/2014,05/08/2014
1,Kilifi,Service Desk,5953,24/07/2014,24/07/2014
1,Kilifi,Service Desk,5956,24/07/2014,31/07/2014
1,Kilifi,Service Desk,5962,24/07/2014,29/07/2014
1,Kilifi,Service Desk,5984,25/07/2014,28/07/2014
1,Kilifi,Service Desk,5990,28/07/2014,28/07/2014
1,Kilifi,Service Desk,6025,30/07/2014,31/07/2014
1,Kilifi,Service Desk,6084,01/08/2014,06/08/2014
1,Kilifi,Service Desk,6095,01/08/2014,01/09/2014
1,Kilifi,Service Desk,6115,04/08/2014,04/08/2014
1,Kilifi,Service Desk,6129,05/08/2014,05/08/2014
1,Kilifi,Service Desk,6148,06/08/2014,12/08/2014
1,Kilifi,Service Desk,6165,06/08/2014,13/08/2014
1,Kilifi,Service Desk,6168,06/08/2014,12/08/2014
1,Kilifi,Service Desk,6169,06/08/2014,NULL
1,Kilifi,Service Desk,6222,08/08/2014,19/08/2014
1,Kilifi,Service Desk,6249,11/08/2014,13/08/2014
1,Kilifi,Service Desk,6264,12/08/2014,NULL
1,Kilifi,Service Desk,6502,27/08/2014,28/08/2014
1,Kilifi,Service Desk,6554,01/09/2014,02/09/2014
1,Kilifi,Service Desk,6607,03/09/2014,03/09/2014
1,Kilifi,Service Desk,6632,04/09/2014,05/09/2014
1,Kilifi,Service Desk,6663,08/09/2014,18/09/2014
1,Kilifi,Service Desk,6673,08/09/2014,10/09/2014
1,Kilifi,Service Desk,6789,15/09/2014,15/09/2014
1,Kilifi,Service Desk,6794,15/09/2014,15/09/2014
1,Kilifi,Service Desk,6795,15/09/2014,15/09/2014
1,Kilifi,Service Desk,6796,15/09/2014,15/09/2014
1,Kilifi,Service Desk,6875,18/09/2014,23/09/2014
1,Kilifi,Service Desk,6878,18/09/2014,19/09/2014
1,Kilifi,Service Desk,6907,19/09/2014,25/09/2014
1,Kilifi,Service Desk,6940,22/09/2014,02/10/2014
1,Kilifi,Service Desk,6948,23/09/2014,24/09/2014
1,Kilifi,Service Desk,6994,24/09/2014,29/09/2014
1,Kilifi,Service Desk,7041,29/09/2014,30/09/2014
1,Kilifi,Service Desk,7051,29/09/2014,01/10/2014
1,Kilifi,Service Desk,7060,29/09/2014,30/09/2014
1,Kilifi,Service Desk,7092,01/10/2014,01/10/2014
1,Kilifi,Service Desk,7143,03/10/2014,03/10/2014
1,Kilifi,Service Desk,7234,09/10/2014,14/10/2014
1,Kilifi,Service Desk,7235,09/10/2014,14/10/2014
1,Kilifi,Service Desk,7236,09/10/2014,30/10/2014
1,Kilifi,Service Desk,7360,16/10/2014,28/10/2014
1,Kilifi,Service Desk,7369,17/10/2014,03/11/2014
1,Kilifi,Service Desk,7371,17/10/2014,28/10/2014
1,Kilifi,Service Desk,7380,17/10/2014,13/11/2014
1,Kilifi,Service Desk,7402,21/10/2014,22/10/2014
1,Kilifi,Service Desk,7418,22/10/2014,29/10/2014
1,Kilifi,Service Desk,7516,30/10/2014,30/10/2014
1,Kilifi,Service Desk,7641,07/11/2014,18/11/2014
1,Kilifi,Service Desk,7674,10/11/2014,11/11/2014
1,Kilifi,Service Desk,7676,10/11/2014,12/11/2014
1,Kilifi,Service Desk,7696,12/11/2014,18/11/2014
1,Kilifi,Service Desk,7706,12/11/2014,13/11/2014
1,Kilifi,Service Desk,7717,12/11/2014,12/11/2014
1,Kilifi,Service Desk,7730,13/11/2014,26/11/2014
1,Kilifi,Service Desk,7734,13/11/2014,13/11/2014
1,Kilifi,Service Desk,7792,17/11/2014,18/11/2014
1,Kilifi,Service Desk,7811,18/11/2014,25/11/2014
1,Kilifi,Service Desk,7834,19/11/2014,19/11/2014
1,Kilifi,Service Desk,7858,20/11/2014,11/12/2014
1,Kilifi,Service Desk,7972,25/11/2014,25/11/2014
1,Kilifi,Service Desk,7981,26/11/2014,26/11/2014
1,Kilifi,Service Desk,7993,26/11/2014,07/01/2015
2,Nairobi,Service Desk,7994,26/11/2014,26/11/2014
1,Kilifi,Service Desk,8053,28/11/2014,03/12/2014
2,Nairobi,Service Desk,8060,01/12/2014,01/12/2014
1,Kilifi,Service Desk,8067,01/12/2014,02/12/2014
1,Kilifi,Service Desk,8068,01/12/2014,03/12/2014
1,Kilifi,Service Desk,8097,02/12/2014,10/12/2014
1,Kilifi,Service Desk,8098,02/12/2014,03/02/2015
1,Kilifi,Service Desk,8111,02/12/2014,03/12/2014
1,Kilifi,Service Desk,8199,08/12/2014,09/12/2014
1,Kilifi,Service Desk,8237,10/12/2014,11/12/2014
1,Kilifi,Service Desk,8278,15/12/2014,07/01/2015
1,Kilifi,Service Desk,8288,16/12/2014,16/01/2015
1,Kilifi,Service Desk,8295,16/12/2014,18/12/2014
1,Kilifi,Service Desk,8347,18/12/2014,09/01/2015
1,Kilifi,Service Desk,8349,18/12/2014,18/12/2014
1,Kilifi,Service Desk,8354,18/12/2014,06/01/2015
1,Kilifi,Service Desk,8362,28/12/2014,29/12/2014
1,Kilifi,Service Desk,8422,05/01/2015,08/01/2015
1,Kilifi,Service Desk,8507,09/01/2015,NULL
1,Kilifi,Service Desk,8552,12/01/2015,13/01/2015
1,Kilifi,Service Desk,8569,13/01/2015,NULL
1,Kilifi,Service Desk,8639,15/01/2015,16/01/2015
1,Kilifi,Service Desk,8665,16/01/2015,16/01/2015
1,Kilifi,Service Desk,8757,21/01/2015,22/01/2015
1,Kilifi,Service Desk,8890,27/01/2015,12/02/2015
1,Kilifi,Service Desk,8892,27/01/2015,02/02/2015
1,Kilifi,Service Desk,8952,28/01/2015,03/02/2015
1,Kilifi,Service Desk,8977,29/01/2015,29/01/2015
1,Kilifi,Service Desk,8983,29/01/2015,29/01/2015
1,Kilifi,Service Desk,8985,29/01/2015,29/01/2015
1,Kilifi,Service Desk,8991,29/01/2015,04/02/2015
1,Kilifi,Service Desk,9015,29/01/2015,04/02/2015
1,Kilifi,Service Desk,9033,30/01/2015,02/02/2015
1,Kilifi,Service Desk,9034,30/01/2015,13/02/2015
1,Kilifi,Service Desk,9105,02/02/2015,06/02/2015
1,Kilifi,Service Desk,9123,03/02/2015,05/02/2015
1,Kilifi,Service Desk,9130,03/02/2015,04/03/2015
1,Kilifi,Service Desk,9222,05/02/2015,16/02/2015
1,Kilifi,Service Desk,9271,06/02/2015,09/02/2015
1,Kilifi,Service Desk,9300,09/02/2015,12/02/2015
1,Kilifi,Service Desk,9301,09/02/2015,09/02/2015
1,Kilifi,Service Desk,9309,09/02/2015,23/02/2015
1,Kilifi,Service Desk,9430,13/02/2015,25/02/2015
1,Kilifi,Service Desk,9445,16/02/2015,16/02/2015
1,Kilifi,Service Desk,9465,16/02/2015,27/02/2015
1,Kilifi,Service Desk,9496,17/02/2015,18/02/2015
1,Kilifi,Service Desk,9507,17/02/2015,20/02/2015
1,Kilifi,Service Desk,9512,17/02/2015,20/02/2015
1,Kilifi,Service Desk,9529,17/02/2015,23/02/2015
1,Kilifi,Service Desk,9585,19/02/2015,NULL
1,Kilifi,Service Desk,9589,19/02/2015,23/02/2015
1,Kilifi,Service Desk,9592,19/02/2015,19/02/2015
1,Kilifi,Service Desk,9610,20/02/2015,23/02/2015
1,Kilifi,Service Desk,9611,20/02/2015,27/02/2015
1,Kilifi,Service Desk,9658,23/02/2015,23/02/2015
1,Kilifi,Service Desk,9702,24/02/2015,NULL
1,Kilifi,Service Desk,9722,25/02/2015,25/02/2015
1,Kilifi,Service Desk,9729,25/02/2015,NULL
1,Kilifi,Service Desk,9730,25/02/2015,27/02/2015
1,Kilifi,Service Desk,9796,02/03/2015,NULL
1,Kilifi,Service Desk,9798,02/03/2015,03/03/2015
1,Kilifi,Service Desk,9858,04/03/2015,NULL
1,Kilifi,Service Desk,3855,22/02/2014,27/01/2015
1,Kilifi,Service Desk,4018,05/03/2014,26/08/2014
3,Mtwapa,Service Desk,4216,20/03/2014,26/06/2014
1,Kilifi,Service Desk,4238,21/03/2014,22/08/2014
1,Kilifi,Service Desk,5184,06/06/2014,14/08/2014
1,Kilifi,Service Desk,5255,10/06/2014,24/07/2014
1,Kilifi,Service Desk,5256,10/06/2014,23/07/2014
1,Kilifi,Service Desk,5315,13/06/2014,04/08/2014
1,Kilifi,Service Desk,5448,20/06/2014,15/07/2014
1,Kilifi,Service Desk,5604,02/07/2014,22/07/2014
1,Kilifi,Service Desk,5939,23/07/2014,13/08/2014
1,Kilifi,Service Desk,5943,23/07/2014,18/08/2014
1,Kilifi,Service Desk,5983,25/07/2014,07/08/2014
1,Kilifi,Service Desk,6016,30/07/2014,05/08/2014
1,Kilifi,Service Desk,6018,30/07/2014,11/08/2014
1,Kilifi,Service Desk,6020,30/07/2014,20/08/2014
1,Kilifi,Service Desk,6074,01/08/2014,26/08/2014
1,Kilifi,Service Desk,7658,10/11/2014,05/12/2014
1,Kilifi,Service Desk,8584,13/01/2015,NULL
1,Kilifi,Service Desk,8595,14/01/2015,NULL
1,Kilifi,Service Desk,8598,14/01/2015,NULL
1,Kilifi,Service Desk,8624,15/01/2015,NULL
1,Kilifi,Service Desk,9084,02/02/2015,NULL
1,Kilifi,Service Desk,9482,16/02/2015,23/02/2015
1,Kilifi,Service Desk,9485,16/02/2015,NULL
1,Kilifi,Service Desk,5112,30/05/2014,16/07/2014
1,Kilifi,Service Desk,5125,03/06/2014,22/07/2014
1,Kilifi,Service Desk,6050,31/07/2014,05/08/2014
1,Kilifi,Service Desk,8079,02/12/2014,NULL
3,Mtwapa,Service Desk,5927,22/07/2014,29/09/2014
3,Mtwapa,Service Desk,6028,30/07/2014,25/08/2014
3,Mtwapa,Service Desk,6920,22/09/2014,25/09/2014
3,Mtwapa,Service Desk,7645,07/11/2014,24/11/2014
3,Mtwapa,Service Desk,7837,19/11/2014,26/11/2014
1,Kilifi,Service Desk,9086,02/02/2015,05/02/2015
1,Kilifi,Service Desk,9544,18/02/2015,25/02/2015
1,Kilifi,Service Desk,5980,25/07/2014,31/07/2014
1,Kilifi,Service Desk,6064,31/07/2014,07/08/2014
1,Kilifi,Service Desk,7552,03/11/2014,05/02/2015
1,Kilifi,Service Desk,8734,20/01/2015,04/02/2015
1,Kilifi,Service Desk,9160,03/02/2015,NULL
1,Kilifi,Service Desk,6636,05/09/2014,23/02/2015
1,Kilifi,Service Desk,8049,28/11/2014,01/12/2014
1,Kilifi,Service Desk,8118,03/12/2014,NULL
1,Kilifi,Service Desk,8121,03/12/2014,05/12/2014
1,Kilifi,Service Desk,8972,29/01/2015,05/02/2015
1,Kilifi,Service Desk,9036,30/01/2015,NULL
1,Kilifi,Service Desk,9119,03/02/2015,03/02/2015
1,Kilifi,Service Desk,9141,03/02/2015,23/02/2015
1,Kilifi,Service Desk,9202,04/02/2015,NULL
1,Kilifi,Service Desk,9315,09/02/2015,NULL
1,Kilifi,Service Desk,9385,12/02/2015,NULL
1,Kilifi,Service Desk,9506,17/02/2015,NULL
1,Kilifi,Service Desk,9612,20/02/2015,NULL
1,Kilifi,Service Desk,7521,31/10/2014,04/03/2015
1,Kilifi,Service Desk,8994,29/01/2015,NULL
1,Kilifi,Service Desk,9016,29/01/2015,29/01/2015
1,Kilifi,Service Desk,9045,30/01/2015,30/01/2015
1,Kilifi,Service Desk,9053,30/01/2015,30/01/2015
1,Kilifi,Service Desk,9057,30/01/2015,03/02/2015
1,Kilifi,Service Desk,9093,02/02/2015,03/02/2015
1,Kilifi,Service Desk,9114,03/02/2015,04/02/2015
1,Kilifi,Service Desk,9115,03/02/2015,06/02/2015
1,Kilifi,Service Desk,9120,03/02/2015,NULL
1,Kilifi,Service Desk,9128,03/02/2015,06/02/2015
1,Kilifi,Service Desk,9142,03/02/2015,04/02/2015
2,Nairobi,Service Desk,9154,03/02/2015,03/02/2015
1,Kilifi,Service Desk,9168,04/02/2015,09/02/2015
2,Nairobi,Service Desk,9169,04/02/2015,04/02/2015
1,Kilifi,Service Desk,9181,04/02/2015,04/02/2015
1,Kilifi,Service Desk,9203,04/02/2015,05/02/2015
1,Kilifi,Service Desk,9210,05/02/2015,06/02/2015
2,Nairobi,Service Desk,9215,05/02/2015,09/02/2015
1,Kilifi,Service Desk,9246,05/02/2015,05/02/2015
1,Kilifi,Service Desk,9250,05/02/2015,NULL
1,Kilifi,Service Desk,9265,06/02/2015,19/02/2015
1,Kilifi,Service Desk,9267,06/02/2015,09/02/2015
1,Kilifi,Service Desk,9331,10/02/2015,12/02/2015
1,Kilifi,Service Desk,9384,12/02/2015,12/02/2015
1,Kilifi,Service Desk,9389,12/02/2015,12/02/2015
1,Kilifi,Service Desk,9410,12/02/2015,16/02/2015
1,Kilifi,Service Desk,9424,13/02/2015,13/02/2015
2,Nairobi,Service Desk,9441,16/02/2015,19/02/2015
1,Kilifi,Service Desk,9457,16/02/2015,23/02/2015
1,Kilifi,Service Desk,9464,16/02/2015,26/02/2015
1,Kilifi,Service Desk,9467,16/02/2015,NULL
1,Kilifi,Service Desk,9478,16/02/2015,19/02/2015
1,Kilifi,Service Desk,9514,17/02/2015,NULL
1,Kilifi,Service Desk,9538,18/02/2015,23/02/2015
1,Kilifi,Service Desk,9541,18/02/2015,18/02/2015
1,Kilifi,Service Desk,9554,18/02/2015,18/02/2015
1,Kilifi,Service Desk,9556,18/02/2015,23/02/2015
1,Kilifi,Service Desk,9580,19/02/2015,NULL
1,Kilifi,Service Desk,9593,19/02/2015,20/02/2015
1,Kilifi,Service Desk,9621,20/02/2015,NULL
2,Nairobi,Service Desk,9648,23/02/2015,25/02/2015
1,Kilifi,Service Desk,9706,25/02/2015,02/03/2015
1,Kilifi,Service Desk,8897,27/01/2015,NULL
1,Kilifi,Service Desk,9007,29/01/2015,NULL
1,Kilifi,Service Desk,9051,30/01/2015,03/02/2015
1,Kilifi,Service Desk,9099,02/02/2015,23/02/2015
1,Kilifi,Service Desk,9150,03/02/2015,04/02/2015
1,Kilifi,Service Desk,9138,03/02/2015,09/02/2015
1,Kilifi,Service Desk,9749,26/02/2015,27/02/2015
1,Kilifi,Service Desk,9433,13/02/2015,17/02/2015
1,Kilifi,Service Desk,9826,03/03/2015,NULL
1,Kilifi,Development,136,19/11/2012,03/06/2014
1,Kilifi,Development,219,04/02/2013,27/08/2013
1,Kilifi,Development,245,06/02/2013,29/09/2014
1,Kilifi,Development,279,12/02/2013,19/02/2013
1,Kilifi,Development,285,12/02/2013,20/02/2013
1,Kilifi,Development,321,18/02/2013,29/09/2014
1,Kilifi,Development,409,12/03/2013,18/04/2013
1,Kilifi,Development,412,12/03/2013,18/04/2013
1,Kilifi,Development,513,27/03/2013,25/04/2013
1,Kilifi,Development,530,03/04/2013,18/04/2013
1,Kilifi,Development,619,16/04/2013,02/05/2013
1,Kilifi,Development,635,18/04/2013,07/05/2013
1,Kilifi,Development,636,18/04/2013,07/05/2013
1,Kilifi,Development,679,30/04/2013,03/05/2013
1,Kilifi,Development,681,02/05/2013,14/05/2013
1,Kilifi,Development,747,07/05/2013,06/06/2013
1,Kilifi,Development,759,08/05/2013,20/09/2013
1,Kilifi,Development,1089,03/06/2013,26/07/2013
